id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,district,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price
290200230,20140819T000000,4,2.5,2800,5368,2,NO,suburb,normal,high,2800,0,2003,0,98074,47.6076,-122.053,676000
1951100100,20141113T000000,3,1,940,11055,1.5,NO,suburb,good,normal,940,0,1959,0,98032,47.3732,-122.295,180000
9499200220,20140611T000000,3,2,1640,5280,1.5,NO,suburb,excellent,normal,1640,0,1910,0,98002,47.3089,-122.213,234000
999000215,20140512T000000,4,2.5,2760,5000,1.5,NO,suburb,excellent,normal,1680,1080,1928,0,98107,47.6726,-122.371,734200
822069118,20140729T000000,3,3.25,3660,66211,2,NO,suburb,normal,luxury,3660,0,2003,0,98038,47.4087,-122.062,920000
2425049066,20140616T000000,4,2.5,3070,34412,1,NO,city,good,high,2070,1000,1950,0,98039,47.64,-122.24,1.92E+06
7950700110,20141209T000000,3,1.75,1100,10125,1,NO,suburb,good,normal,,0,1969,0,98092,47.3232,-122.103,224000
9253900408,20150408T000000,3,2.75,3130,19530,1,YES,mainStreet,normal,high,1690,1440,1947,1984,98008,47.5895,-122.111,1.40E+06
3313600077,20140919T000000,3,1,1320,7155,1,NO,suburb,good,normal,1320,0,1961,0,98002,47.2857,-122.22,185000
452001540,20140818T000000,3,1.75,1470,5000,1.5,NO,suburb,excellent,normal,1470,0,1900,0,98107,47.6755,-122.369,554600
3832710210,20140825T000000,3,1.75,1480,8009,1,NO,suburb,normal,normal,980,500,1980,0,98032,47.3657,-122.28,268000
8563000300,20140915T000000,4,2.25,2260,8715,1,NO,suburb,good,high,,730,1976,0,98008,47.6237,-122.106,675000
1313000650,20140711T000000,4,2.25,2210,10039,1,NO,suburb,good,high,1710,500,1967,0,98052,47.634,-122.101,620000
3424069066,20140521T000000,3,1.75,1540,12446,1,NO,suburb,excellent,high,1540,0,1967,0,98027,47.5172,-122.027,396450
2206500300,20140820T000000,5,1.75,1910,9720,1,NO,suburb,good,normal,1390,520,1955,0,98006,47.5772,-122.159,565000
3083001095,20140824T000000,3,1.75,1760,3520,1,NO,suburb,normal,normal,,600,1966,0,98144,47.5773,-122.303,410000
809002290,20140519T000000,4,3,2240,6000,1.5,NO,suburb,good,high,1270,970,1914,0,98109,47.6369,-122.35,1.19E+06
6669070220,20140821T000000,3,2.25,2110,7279,1,NO,suburb,good,high,2110,0,1984,0,98033,47.6669,-122.17,716125
2325069054,20140521T000000,2,1,1396,111949,1,NO,suburb,normal,normal,1396,0,1940,1997,98053,47.6374,-122.007,225000
8820901792,20140711T000000,4,2.75,3040,7274,2,NO,city,normal,high,2320,720,1986,0,98125,47.7184,-122.28,640000
3488300110,20140910T000000,2,1,1140,5650,1,NO,normal,normal,normal,980,160,1920,0,98116,47.5634,-122.391,374000
3971700330,20150415T000000,4,2,1780,12161,1,NO,suburb,excellent,normal,1160,620,1950,0,98155,47.7746,-122.323,415000
5561400220,20140819T000000,4,2.5,3370,35150,1,NO,suburb,excellent,high,1770,1600,1993,0,98027,47.461,-122.002,592500
2979800762,20140904T000000,3,2.5,1484,1761,3,NO,suburb,normal,normal,1484,0,2003,0,98115,47.6844,-122.317,365000
6600220300,20140914T000000,4,2.5,2230,12753,1,NO,suburb,good,normal,1180,1050,1981,0,98074,47.6297,-122.033,600000
2817910220,20141216T000000,4,2.5,2820,39413,2,NO,suburb,good,high,2820,0,1989,0,98092,47.3064,-122.1,465000
7696620100,20150422T000000,3,1,1580,7560,1,NO,suburb,good,normal,1000,580,1976,0,98001,47.3318,-122.277,254999
7760400900,20140916T000000,4,2.5,2040,8076,2,NO,suburb,normal,normal,2040,0,1994,0,98042,47.3691,-122.074,279000
3353404265,20141231T000000,3,2.5,2720,40813,2,NO,suburb,normal,high,2720,0,2001,0,98001,47.2619,-122.271,460000
9828702666,20140728T000000,4,2.25,1490,956,2,NO,suburb,normal,normal,1020,470,2005,0,98122,47.6184,-122.301,507000
1823059223,20140520T000000,3,1.75,1560,9788,1,NO,suburb,normal,normal,1560,0,1964,0,98178,47.4876,-122.226,291000
2197600388,20141202T000000,2,1.5,830,1077,2,NO,suburb,normal,normal,830,0,2006,0,98122,47.6058,-122.319,350000
4239400300,20141129T000000,3,1,980,2490,2,NO,suburb,good,normal,980,0,1969,0,98092,47.317,-122.182,90000
1328300820,20140806T000000,3,1.75,1980,7000,1,NO,suburb,good,high,1360,620,1977,0,98058,47.4442,-122.129,329000
7805450870,20140814T000000,4,2.5,3680,11648,2,NO,suburb,normal,luxury,3680,0,1986,0,98006,47.5604,-122.107,909000
419000035,20141015T000000,2,1,860,5400,1,NO,suburb,good,low,860,0,1953,0,98056,47.492,-122.171,187000
3131201105,20140709T000000,3,1.75,1850,5100,1,NO,suburb,normal,normal,1020,830,1909,0,98105,47.6605,-122.326,580000
112900110,20140903T000000,3,2.5,1620,5992,2,NO,suburb,normal,normal,1620,0,2001,0,98019,47.736,-121.965,345000
5249802240,20140515T000000,4,2.5,2240,7200,2,NO,suburb,normal,high,2240,0,1995,0,98118,47.5636,-122.275,497000
7950302345,20140815T000000,3,1,1010,3060,1.5,NO,suburb,normal,normal,1010,0,1904,0,98118,47.5657,-122.285,345000
2473371570,20141119T000000,3,1.75,1610,7350,1,NO,suburb,normal,high,1610,0,1974,0,98058,47.4503,-122.131,313500
3982700088,20150402T000000,3,2.5,2720,7250,2,NO,suburb,normal,high,2720,0,1990,0,98033,47.6894,-122.195,910000
3448000755,20140604T000000,3,1.5,2080,5244,1,NO,suburb,normal,normal,1190,890,1959,0,98125,47.7144,-122.293,399950
1446400615,20140527T000000,4,2,1930,6600,1,NO,suburb,good,normal,1030,900,1967,0,98168,47.482,-122.332,268000
2484700145,20141229T000000,4,1.75,2250,8458,1,NO,suburb,normal,high,1450,800,1954,0,98136,47.5235,-122.383,559000
1753500100,20140709T000000,3,2.25,1980,8755,1,NO,suburb,good,normal,1300,680,1963,0,98198,47.3922,-122.321,309000
7853300770,20140609T000000,3,2.5,1960,4400,2,NO,suburb,normal,normal,,0,2006,0,98065,47.5384,-121.889,410000
7236100015,20140520T000000,3,1,1320,8625,1,NO,suburb,good,normal,1320,0,1957,0,98056,47.4902,-122.179,259000
1959701695,20141124T000000,5,2,2940,5500,2,NO,suburb,good,high,2340,600,1909,0,98102,47.6466,-122.321,950000
4024101421,20141202T000000,4,1,1460,7200,1.5,NO,suburb,good,normal,1460,0,1955,0,98155,47.7602,-122.306,320000
327000165,20150413T000000,4,2.5,2330,30122,1,NO,normal,normal,high,1490,840,1951,0,98115,47.6843,-122.267,1.15E+06
7893800534,20141124T000000,3,2,2620,10107,1,NO,city,normal,normal,2620,0,1982,0,98198,47.4096,-122.329,394250
6430500191,20141106T000000,1,1,700,3876,1,NO,suburb,normal,normal,700,0,1910,0,98103,47.6886,-122.352,315000
2354300835,20141224T000000,2,2,1140,12000,1,NO,suburb,normal,normal,1140,0,1943,0,98027,47.5277,-122.031,480000
9510300220,20140804T000000,3,2.5,2750,35440,2,NO,suburb,normal,high,2750,0,1994,0,98045,47.4745,-121.723,556000
7852130410,20141027T000000,3,2.5,2480,5647,2,NO,suburb,normal,normal,2480,0,2002,0,98065,47.5355,-121.88,450000
5101406522,20141001T000000,3,1.5,1130,5413,1,NO,suburb,normal,normal,940,190,1946,0,98125,47.7021,-122.32,420000
2768200090,20150317T000000,6,3.75,2770,5000,1,NO,suburb,normal,high,1870,900,1969,0,98107,47.669,-122.365,890000
1761300650,20141006T000000,4,2,1710,8814,1,NO,suburb,excellent,normal,1030,680,1975,0,98031,47.395,-122.174,295000
1081330210,20140911T000000,4,2.25,2150,27345,2,NO,suburb,excellent,high,2150,0,1976,0,98059,47.469,-122.121,410000
4137070090,20140611T000000,3,2.5,2250,7294,2,NO,suburb,normal,high,2250,0,1994,0,98092,47.2636,-122.212,308900
327000100,20141022T000000,4,2.5,2960,26742,1,NO,city,normal,high,1480,1480,1949,1996,98115,47.6846,-122.268,1.16E+06
8682281510,20150128T000000,2,2.5,2300,6984,1,NO,suburb,normal,high,2300,0,2006,0,98053,47.7087,-122.015,665000
3297700100,20140903T000000,3,1.75,1740,5500,1,NO,suburb,excellent,normal,970,770,1953,0,98116,47.577,-122.395,577000
7518506717,20140917T000000,3,2.5,2830,3750,3,NO,suburb,normal,luxury,2830,0,2014,0,98117,47.6799,-122.385,959000
65000210,20140626T000000,2,1.75,1240,6417,1,NO,suburb,excellent,normal,1240,0,1924,0,98126,47.5439,-122.379,471000
3905040590,20150421T000000,3,2.5,2180,7169,2,NO,suburb,normal,high,2180,0,1990,0,98029,47.5714,-122.002,560000
5451210150,20140514T000000,5,2.25,2510,9887,2,NO,suburb,normal,high,,0,1972,0,98040,47.5339,-122.223,955000
1778360150,20140620T000000,7,5.5,6630,13782,2,NO,suburb,normal,luxury,4930,1700,2004,0,98006,47.5399,-122.118,1.24E+06
6649900301,20141231T000000,3,2.5,2300,18540,1,NO,suburb,normal,high,1800,500,1961,0,98177,47.7767,-122.369,579000
9264901490,20150428T000000,4,2.25,3220,7889,2,NO,suburb,normal,high,3220,0,1978,0,98023,47.3112,-122.339,335000
7853220910,20140915T000000,3,2.5,2270,7887,2,NO,subcity,normal,high,,0,2004,0,98065,47.5326,-121.855,485000
9346700150,20140702T000000,3,2.5,1840,9900,1,NO,suburb,normal,high,1840,0,1978,0,98007,47.6131,-122.151,552000
2327000110,20140714T000000,4,3.25,3820,15293,2,NO,suburb,normal,luxury,3820,0,2003,0,98074,47.6097,-122.017,950000
7137900490,20150316T000000,3,2,1660,7958,1,NO,suburb,normal,normal,1130,530,1983,0,98092,47.3187,-122.171,203700
9264960850,20140709T000000,4,3.5,3360,9767,2,NO,suburb,normal,high,2450,910,1990,0,98023,47.3047,-122.347,412000
1545808960,20150106T000000,3,2,1350,8960,1,NO,suburb,good,normal,1350,0,1986,0,98038,47.3614,-122.045,237500
486000085,20140815T000000,4,3.5,2970,5000,2,NO,subcity,normal,high,2200,770,2001,0,98117,47.6772,-122.399,866800
7977200945,20150310T000000,3,1,1000,5100,1,NO,suburb,normal,normal,860,140,1946,0,98115,47.6857,-122.293,425000
3056700150,20140625T000000,3,2,1190,6833,1,NO,suburb,normal,normal,1190,0,1995,0,98092,47.3191,-122.18,200000
7896300150,20140929T000000,3,1.75,1670,6034,1,NO,suburb,normal,normal,990,680,1957,0,98118,47.5209,-122.286,280000
7399100210,20141126T000000,3,1.5,1200,2002,2,NO,suburb,normal,high,1200,0,1966,0,98055,47.4659,-122.189,140000
2473370110,20141114T000000,5,2.5,2250,10400,1,NO,suburb,normal,high,1280,970,1973,0,98058,47.4501,-122.139,370000
2770605420,20140916T000000,2,0.75,1040,4000,1,NO,suburb,normal,normal,930,110,1909,0,98119,47.6489,-122.372,550000
7856400300,20140702T000000,2,2.5,3180,9400,2,NO,mainStreet,excellent,luxury,2610,570,1985,0,98006,47.5617,-122.158,1.41E+06
7856400300,20150322T000000,2,2.5,3180,9400,2,NO,mainStreet,excellent,luxury,2610,570,1985,0,98006,47.5617,-122.158,1.51E+06
7923700330,20140528T000000,4,1.5,2040,8800,1,NO,suburb,good,normal,1020,1020,1961,0,98007,47.5965,-122.139,510000
5632500110,20140716T000000,3,1,1160,10518,1,NO,suburb,normal,normal,1160,0,1960,0,98028,47.7343,-122.22,351000
723049219,20150325T000000,3,1,880,10800,1,NO,suburb,normal,normal,880,0,1942,0,98146,47.4949,-122.338,210000
2320069111,20150507T000000,4,1.75,2290,36900,1.5,NO,subcity,excellent,normal,1690,600,1938,0,98022,47.2034,-122.003,449999
7972604345,20140519T000000,3,1,950,7620,1,NO,suburb,normal,normal,950,0,1954,0,98106,47.5178,-122.346,137000
3222069156,20141217T000000,3,1,1010,14510,1,NO,suburb,excellent,normal,1010,0,1974,0,98042,47.3437,-122.078,270000
1722069097,20141229T000000,3,2.5,3100,100188,1,NO,suburb,good,normal,1820,1280,1981,0,98038,47.3928,-122.066,540000
4022905473,20141205T000000,5,3,2560,12480,1,NO,suburb,normal,high,1590,970,2012,0,98155,47.7657,-122.284,565000
5318101695,20150409T000000,4,1.5,2430,3600,2.5,NO,suburb,normal,high,2430,0,1980,0,98112,47.6351,-122.285,940000
5216200090,20140616T000000,2,1,830,26329,1,,city,good,normal,830,0,1928,0,98070,47.4012,-122.425,385000
9526500090,20140822T000000,3,3,2090,7634,1,NO,suburb,normal,high,1450,640,2001,0,98019,47.7408,-121.974,400000
423059039,20150321T000000,3,2,2030,8649,1,NO,suburb,normal,normal,2030,0,1998,0,98056,47.5082,-122.166,365000
6909700437,20140522T000000,2,1,1060,1600,2,NO,suburb,normal,normal,1060,0,1979,0,98144,47.5888,-122.294,353250
1205000215,20150429T000000,2,1.5,1090,6750,1,NO,suburb,normal,normal,950,140,1942,0,98117,47.6836,-122.397,455000
3223039229,20140527T000000,4,3.5,3400,234352,2,NO,suburb,normal,high,2500,900,1991,0,98070,47.4335,-122.449,475000
4077800474,20141124T000000,4,1.75,1920,7455,1,NO,suburb,good,normal,960,960,1939,1964,98125,47.7106,-122.286,571500
1604600227,20150328T000000,2,1,1150,3000,1,NO,suburb,normal,normal,780,370,1915,0,98118,47.5624,-122.291,441000
9542200220,20150213T000000,6,2.75,3970,9500,1,NO,suburb,good,luxury,2180,1790,1970,0,98005,47.5956,-122.178,810000
6600220490,20150409T000000,3,2.25,1880,11556,2,NO,suburb,normal,high,1880,0,1987,0,98074,47.6283,-122.032,550000
2138700141,20140702T000000,2,1,1500,4000,1,NO,suburb,normal,high,1100,400,1933,0,98109,47.6409,-122.353,736000
4046600820,20150224T000000,3,1.75,2190,17550,1,NO,suburb,normal,normal,2190,0,1989,0,98014,47.6984,-121.912,375000
9430100360,20150205T000000,3,2.5,2530,9932,2,NO,suburb,normal,high,2530,0,1995,0,98052,47.6853,-122.16,717500
2447500015,20141121T000000,2,1.75,1930,11200,1,NO,subcity,normal,high,1430,500,1951,0,98177,47.7576,-122.37,581000
1524039043,20140725T000000,3,2,1510,4560,2,NO,suburb,good,normal,1510,0,1909,1995,98116,47.5689,-122.408,629000
2303900100,20140911T000000,3,4.25,5510,35000,2,NO,mainStreet,normal,luxury,4910,600,1997,0,98177,47.7296,-122.37,3.80E+06
8651400230,20141208T000000,3,2,1100,5200,1,NO,suburb,normal,normal,1100,0,1969,2014,98042,47.3606,-122.083,225000
7437100210,20140618T000000,3,2.5,1730,6368,2,NO,suburb,normal,normal,1730,0,1993,0,98038,47.3505,-122.032,315000
3630020150,20150310T000000,3,2.5,1480,1386,3,NO,suburb,normal,high,1480,0,2005,0,98029,47.5468,-121.998,425000
1773600691,20140625T000000,3,1,1150,11802,1,NO,suburb,good,normal,1150,0,1932,1958,98106,47.5624,-122.361,346500
5448300150,20150105T000000,3,2.25,1950,26500,1,NO,suburb,good,high,1570,380,1965,0,98006,47.5784,-122.179,550000
2260000210,20150209T000000,3,1.75,2380,10450,1,NO,suburb,normal,high,1400,980,1977,0,98052,47.6409,-122.111,565000
6815100085,20141224T000000,4,2,3100,8000,1.5,NO,suburb,excellent,normal,2040,1060,1939,0,98103,47.6852,-122.329,1.00E+06
5141000720,20140805T000000,2,2,2010,3797,1.5,NO,suburb,normal,normal,1450,560,1922,2004,98108,47.5596,-122.315,400000
9276200455,20141121T000000,4,2,2270,5760,2,NO,suburb,good,high,2270,0,1909,0,98116,47.5809,-122.39,724950
5459500165,20140708T000000,3,1.75,2050,16313,1,NO,suburb,notgood,high,2050,0,1973,0,98040,47.5743,-122.212,623000
9828701295,20140624T000000,2,1,650,5400,1,NO,suburb,normal,normal,650,0,1950,0,98122,47.6185,-122.295,295000
164000261,20140521T000000,4,3.25,2780,7875,2,NO,suburb,normal,high,2780,0,2006,0,98133,47.7294,-122.352,700000
2767704682,20150408T000000,2,1.5,1300,1229,2,NO,suburb,normal,high,1160,140,2000,0,98107,47.6727,-122.375,482000
6791050450,20140821T000000,3,2.5,2730,11380,2,NO,suburb,normal,luxury,2730,0,1995,0,98075,47.58,-122.057,770000
1221039066,20141017T000000,4,2.5,3140,22100,1,NO,suburb,good,high,1820,1320,1960,0,98023,47.319,-122.362,310000
686300450,20140708T000000,4,2.25,2410,8400,2,NO,suburb,excellent,high,2410,0,1965,0,98008,47.626,-122.119,720000
3822200087,20150319T000000,3,1,1180,5965,1.5,NO,suburb,good,normal,1180,0,1928,0,98125,47.7281,-122.299,355000
6669250100,20140729T000000,4,2.5,2600,4506,2,NO,suburb,normal,high,2600,0,2005,0,98056,47.5146,-122.188,512000
1453602310,20141216T000000,2,1.5,1400,1650,3,NO,suburb,normal,normal,1400,0,1999,0,98125,47.7222,-122.29,303000
984200690,20140618T000000,5,2.5,2220,9360,1,NO,suburb,good,normal,1110,1110,1968,0,98058,47.4341,-122.169,299000
5468770180,20140623T000000,3,2.5,1660,6263,2,NO,suburb,normal,high,1660,0,2003,0,98042,47.3507,-122.141,285000
5459500100,20140924T000000,3,1.75,2330,9652,1,NO,suburb,good,high,1590,740,1968,0,98040,47.5714,-122.211,680000
2968801605,20140902T000000,4,1.75,1440,6720,1,NO,suburb,excellent,normal,720,720,1954,0,98166,47.4571,-122.345,285000
2141310580,20141125T000000,4,2.25,2920,17023,1,NO,suburb,good,high,1690,1230,1977,0,98006,47.5585,-122.134,707000
2325039067,20140507T000000,3,2,1760,6428,1,NO,suburb,good,normal,980,780,1942,0,98199,47.6388,-122.397,690000
2426059103,20150422T000000,4,2.25,2860,40284,2,NO,suburb,normal,luxury,2860,0,1983,0,98072,47.7308,-122.115,872000
3541600450,20141104T000000,4,1.75,2090,12750,1,NO,suburb,normal,high,1360,730,1967,0,98166,47.4792,-122.357,290000
5631501161,20150417T000000,4,1.75,1910,16785,1,NO,suburb,good,normal,1110,800,1981,0,98028,47.7474,-122.235,425000
3224510300,20150126T000000,3,2.75,3280,10558,1,NO,subcity,good,high,2040,1240,1979,0,98006,47.5606,-122.133,925000
4027700466,20141219T000000,3,1,1770,12458,1,NO,suburb,normal,normal,1770,0,1957,0,98155,47.7715,-122.27,340500
1702901500,20141121T000000,2,1,920,6600,1,NO,suburb,good,normal,920,0,1910,0,98118,47.5572,-122.282,365000
8146300205,20140710T000000,3,1.75,1690,8489,1,NO,suburb,good,normal,1690,0,1959,0,98004,47.6079,-122.192,725000
3526039019,20140702T000000,3,3,2470,7410,2,NO,suburb,excellent,high,1860,610,1977,0,98117,47.6937,-122.392,811000
5230300210,20141210T000000,3,1,1040,9514,1,NO,suburb,good,normal,1040,0,1969,0,98059,47.4936,-122.102,299000
7907600100,20150421T000000,4,2,1220,9147,1,NO,suburb,excellent,normal,1220,0,1953,0,98146,47.5011,-122.336,287500
9322800210,20140520T000000,4,2.25,3500,13875,1,NO,mainStreet,good,high,1830,1670,1938,0,98146,47.5083,-122.388,879950
3352400661,20141110T000000,2,1,760,3800,1,NO,suburb,normal,normal,760,0,1950,0,98178,47.5019,-122.269,135900
3625710100,20140512T000000,4,2.25,3070,16028,1,NO,city,normal,high,1870,1200,1976,0,98040,47.5271,-122.228,1.23E+06
3626039207,20141017T000000,4,1.75,2100,6480,1,NO,suburb,excellent,normal,1300,800,1947,0,98177,47.7049,-122.359,522500
7568700215,20150312T000000,4,1.5,1660,6617,1,NO,suburb,excellent,normal,1660,0,1947,0,98155,47.739,-122.323,399500
1604600540,20150504T000000,3,1,1430,5960,1.5,NO,suburb,good,normal,1430,0,1917,0,98118,47.562,-122.289,450000
1421039067,20141027T000000,4,1,1620,17500,1,NO,suburb,normal,normal,1620,0,1962,0,98023,47.3021,-122.388,218000
7137970210,20150327T000000,3,2,1490,9285,1,NO,suburb,normal,high,1490,0,1995,0,98092,47.3248,-122.169,289999
2767603255,20150224T000000,2,1,1170,4750,1,NO,suburb,normal,normal,1170,0,1903,0,98107,47.6729,-122.378,540000
3575303700,20140725T000000,3,1,1240,7500,1,NO,suburb,good,normal,1240,0,1976,0,98074,47.6199,-122.062,324950
1702901340,20140613T000000,3,2,2910,6600,2,NO,suburb,good,normal,1920,990,1900,1988,98118,47.5576,-122.281,718500
2320069014,20140709T000000,3,2,2660,192099,1,NO,suburb,good,high,2660,0,1964,0,98022,47.2098,-122.016,495000
3141600600,20140521T000000,6,2,2220,8797,1,NO,suburb,normal,normal,2220,0,1977,0,98002,47.2977,-122.227,260000
2201501015,20140502T000000,4,1.5,1920,10000,1,NO,suburb,good,normal,1070,850,1954,0,98006,47.5725,-122.133,430000
3782760040,20140603T000000,3,3.25,2780,4002,2,NO,suburb,normal,high,2780,0,2009,0,98019,47.7348,-121.966,402500
6613001241,20140811T000000,4,3,3110,4408,2.5,NO,city,good,luxury,2510,600,1931,0,98105,47.6583,-122.27,1.42E+06
3276980120,20141028T000000,3,2.25,1820,9766,1,NO,suburb,good,normal,1450,370,1987,0,98031,47.397,-122.203,275000
1321400650,20140603T000000,3,2.25,1765,7652,2,NO,suburb,normal,normal,1765,0,1996,0,98003,47.3072,-122.328,250000
643300180,20140523T000000,3,2.75,1800,9550,1,NO,suburb,good,normal,1320,480,1966,0,98006,47.5679,-122.178,665000
322059210,20150203T000000,3,2.5,2650,144183,1,NO,suburb,normal,high,2650,0,1967,0,98042,47.4212,-122.144,425000
9551201560,20140722T000000,2,1,1410,3600,1.5,NO,suburb,good,normal,1310,100,1925,0,98103,47.6695,-122.338,760000
7202330330,20140814T000000,3,2.5,1650,3076,2,NO,suburb,normal,normal,1650,0,2003,0,98053,47.682,-122.035,447000
5153900150,20140708T000000,3,1,1180,8240,1,NO,suburb,good,normal,1180,0,1967,0,98003,47.3325,-122.321,205000
1788700230,20140506T000000,3,1.5,800,8850,1,NO,suburb,good,normal,800,0,1959,0,98023,47.3266,-122.348,191000
49000051,20150316T000000,2,1.75,1430,7921,1,NO,suburb,normal,normal,1430,0,1983,0,98146,47.5088,-122.371,350000
3343301393,20150330T000000,5,3.5,3300,7860,2,NO,suburb,normal,high,2410,890,2001,0,98006,47.5463,-122.192,789888
2832100215,20150323T000000,2,1,1220,10170,1,NO,suburb,normal,normal,980,240,1948,0,98125,47.7297,-122.327,443000
1980200015,20140929T000000,4,3.5,3530,7202,2,NO,suburb,normal,high,2660,870,2000,0,98177,47.7339,-122.36,695000
1825049013,20150213T000000,4,2,1380,4048,1.5,NO,suburb,good,normal,1380,0,1906,0,98103,47.6583,-122.344,560000
7550800015,20140714T000000,3,1.75,1410,5000,1,NO,suburb,good,normal,810,600,1923,0,98107,47.6727,-122.395,550000
8682230760,20140724T000000,2,2.5,3360,6750,2,NO,suburb,normal,high,3360,0,2004,0,98053,47.7112,-122.033,850000
8645511500,20150420T000000,4,2.75,2270,24237,1,NO,suburb,good,normal,1360,910,1977,0,98058,47.4672,-122.175,352750
8567450220,20140818T000000,4,2.5,2890,9045,2,NO,suburb,normal,high,2890,0,2001,0,98019,47.7385,-121.965,550000
1556200205,20141118T000000,5,1,1750,3861,1.5,NO,suburb,normal,normal,1750,0,1903,0,98122,47.6075,-122.295,774900
9476200580,20140710T000000,3,1,1010,8711,1,NO,suburb,excellent,normal,1010,0,1944,0,98056,47.4914,-122.186,250000
8965410150,20140825T000000,4,2.5,3780,23623,2,NO,suburb,normal,high,3780,0,1997,0,98006,47.559,-122.118,962800
5031300011,20141104T000000,3,1.75,1880,11700,1,NO,suburb,good,normal,1880,0,1968,0,98092,47.3213,-122.187,299500
5101408735,20141103T000000,2,1,800,5220,1,NO,suburb,normal,normal,800,0,1943,0,98125,47.7037,-122.32,250000
2623069010,20150116T000000,5,4,4720,493534,2,NO,suburb,excellent,high,3960,760,1975,0,98027,47.4536,-122.009,745000
2624089040,20150217T000000,2,1,1060,10600,1.5,NO,suburb,normal,normal,1060,0,1968,0,98065,47.5375,-121.742,279475
3345700165,20141202T000000,3,2.25,2530,27227,2,NO,suburb,normal,high,2530,0,1987,0,98056,47.527,-122.193,450000
379000051,20140826T000000,5,2.25,1980,13132,1,NO,suburb,good,normal,1260,720,1962,0,98198,47.3984,-122.301,307700
871000155,20141211T000000,3,1,1650,5102,1,NO,suburb,good,high,1300,350,1953,0,98199,47.6524,-122.404,665000
7852020580,20140724T000000,3,2.75,1890,3930,2,NO,suburb,normal,high,1890,0,1999,0,98065,47.5337,-121.867,375000
7298050110,20150303T000000,4,2.5,3360,11637,2,NO,suburb,normal,luxury,3360,0,1990,0,98023,47.3018,-122.342,420000
2114700615,20140708T000000,2,1,630,4200,1,NO,suburb,normal,normal,630,0,1930,0,98106,47.5329,-122.348,148000
809001965,20140729T000000,3,1.5,1980,4000,2,NO,suburb,normal,high,1980,0,1919,0,98109,47.6364,-122.351,707000
9557200090,20141112T000000,3,1,990,4250,1,NO,suburb,good,normal,840,150,1924,0,98136,47.5392,-122.39,399000
5126210360,20141022T000000,4,2.5,3420,115434,2,NO,suburb,normal,high,3420,0,1989,0,98038,47.3932,-121.988,570000
3528000210,20150323T000000,4,2.25,3440,35025,2,NO,suburb,normal,luxury,3440,0,1988,0,98053,47.6674,-122.055,853000
424059052,20141222T000000,3,1,1300,14138,1,NO,suburb,good,normal,1300,0,1943,0,98005,47.593,-122.165,400000
594000115,20140512T000000,2,1.75,2040,28593,1.5,YES,city,good,normal,2040,0,1919,1990,98070,47.3979,-122.465,615000
2207100740,20150106T000000,3,1,1250,7700,1,NO,suburb,good,normal,1250,0,1955,0,98007,47.5974,-122.149,463000
7784000100,20140603T000000,4,2.5,1960,14242,1,NO,normal,good,high,1290,670,1958,0,98146,47.4947,-122.369,600000
3732800495,20141028T000000,5,2.5,2720,8120,1,NO,suburb,normal,normal,1360,1360,1970,0,98108,47.557,-122.308,429000
2025059131,20140904T000000,4,4.25,3250,11780,2,NO,suburb,normal,high,2360,890,1944,2001,98004,47.6322,-122.203,980000
6699000740,20150421T000000,6,3.75,3190,4700,2,NO,suburb,normal,high,3190,0,2003,0,98042,47.3724,-122.105,359500
8651610580,20141107T000000,4,2.5,2570,7980,2,NO,suburb,normal,high,2570,0,1998,0,98074,47.6378,-122.065,715000
5412300100,20150325T000000,3,1.75,1420,6984,1,NO,suburb,good,normal,980,440,1980,0,98030,47.3748,-122.18,240000
8096600100,20141215T000000,4,2,2120,9442,1,NO,suburb,excellent,normal,1060,1060,1968,0,98011,47.7675,-122.226,455000
722079015,20141017T000000,3,2.5,2080,167270,1,NO,suburb,normal,normal,2080,0,2000,0,98038,47.4032,-121.963,610000
339350150,20150311T000000,3,2.75,2740,5735,2,NO,suburb,normal,high,2740,0,2004,0,98052,47.6862,-122.093,675000
2560805440,20150129T000000,3,1.75,1250,5375,1,NO,suburb,normal,normal,1250,0,1985,0,98198,47.3787,-122.323,283500
7131300047,20140826T000000,2,1,2150,4500,1.5,NO,suburb,normal,normal,1260,890,1917,0,98118,47.5158,-122.267,235000
3459600180,20140626T000000,4,2.5,3230,12100,1,NO,suburb,normal,high,1870,1360,1977,0,98006,47.562,-122.146,827000
7663700663,20140910T000000,2,1,860,8511,1,NO,suburb,normal,normal,860,0,1949,0,98125,47.7312,-122.3,353000
5415350770,20140923T000000,4,2.5,2810,11902,2,NO,suburb,good,high,2810,0,1993,0,98059,47.5303,-122.143,747500
3083000940,20150412T000000,2,1,1040,4000,1,NO,suburb,normal,normal,1040,0,1914,0,98144,47.5753,-122.303,341000
1670400090,20141124T000000,3,1,1160,18055,1,NO,suburb,notgood,low,1160,0,1950,0,98168,47.4772,-122.269,182000
2781250610,20141202T000000,3,2,1470,2781,2,NO,suburb,normal,normal,1470,0,2003,0,98038,47.349,-122.024,250000
3764500090,20140521T000000,4,3.5,2350,13402,2,NO,city,normal,high,1670,680,1994,0,98033,47.6947,-122.19,655000
7401000040,20140507T000000,3,2.25,1660,8307,1,NO,suburb,good,high,1660,0,1961,0,98133,47.7575,-122.352,405000
